ANO_EJE|TIPO_GOBIERNO|TIPO_GOBIERNO_NOMBRE|SECTOR|SECTOR_NOMBRE|PLIEGO|PLIEGO_NOMBRE|SEC_EJEC|EJECUTORA|EJECUTORA_NOMBRE|ALMACEN|SEC_ALMACEN|NOMBRE_ALMACEN|TIPO_TRANSAC|NOMBRE_TIPO_TRANSACCION|NRO_MOVIMTO|NRO_ORDEN|PROVEEDOR|NOMBRE_PROVEEDOR|OBSERVACION|FECHA_MOVIMTO|MES_MOVIMTO|NOMBRE_MES|TIPO_USO|NRO_GUIA|NRO_FACTURA|ESTADO_KARDEX|FECHA_REG|DOCUM_CONFIRMA|FECHA_CONFIRMA|GLOSA|TIPO_BIEN|GRUPO_BIEN|NOMBRE_GRUPO|CLASE_BIEN|NOMBRE_CLASE|FAMILIA_BIEN|NOMBRE_FAMILIA|ITEM_BIEN|NOMBRE_ITEM|UNIDAD_MEDIDA|UNIDAD_MEDIDA_DESC|MARCA|NOMBRE_MARCA|CANT_ARTICULO|PRECIO_UNIT|VALOR_TOTAL
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|440|GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS|1101|403|REGION AMAZONAS-HOSPITAL DE APOYO BAGUA|001|002|ALMACEN ESPECIALIZADO DE MEDICAMENTOS   |4|NEA - DONACION                  |55|0|0|HOSPITAL DE APOYO BAGUA                                                                             |REING DE MEDIC Y DIPS MEDIC FARM. C.E. EL HAB 2020.                                                 |17/03/2020|3|MARZO                           |C|FDMC.E°010|FDMC.E°010     |CON CONFORMIDAD                 |17/03/2020 12:29:24|FDMC.E°010                                        |17/03/2020 12:39:11|REING DE MEDIC Y DIPS MEDIC FARM. C.E. EL HAB 2020.                                                                                                                                                                                                                                                         |B|58|PRODUCTOS FARMACÉUTICOS|50|MEDICAMENTOS QUE ACTUAN EN LAS VÍAS RESPIRATORIAS: ANTIASMAT, ANTIHISTAM. (BLOQUEADORES H1) Y OTROS|0049|SALBUTAMOL.|0017|SALBUTAMOL (COMO SULFATO) 100 µg/DOSIS AER 200 DOSIS|112|UNIDAD|328|SIN MARCA                                                                                           |1|3,57|3,57
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|440|GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS|1101|403|REGION AMAZONAS-HOSPITAL DE APOYO BAGUA|001|002|ALMACEN ESPECIALIZADO DE MEDICAMENTOS   |4|NEA - DONACION                  |55|0|0|HOSPITAL DE APOYO BAGUA                                                                             |REING DE MEDIC Y DIPS MEDIC FARM. C.E. EL HAB 2020.                                                 |17/03/2020|3|MARZO                           |C|FDMC.E°010|FDMC.E°010     |CON CONFORMIDAD                 |17/03/2020 12:29:24|FDMC.E°010                                        |17/03/2020 12:39:11|REING DE MEDIC Y DIPS MEDIC FARM. C.E. EL HAB 2020.                                                                                                                                                                                                                                                         |B|58|PRODUCTOS FARMACÉUTICOS|44|MEDICAMENTOS QUE ACTÚAN SOBRE ÓRGANOS SENSORIALES|0061|TETRACICLINA CLORHIDRATO (USO OFTÁLMICO)|0001|TETRACICLINA CLORHIDRATO 1 g/100 g (1 %) UNG OFT 6 g|112|UNIDAD|328|SIN MARCA                                                                                           |1|9,94|9,94
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|440|GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS|1101|403|REGION AMAZONAS-HOSPITAL DE APOYO BAGUA|001|002|ALMACEN ESPECIALIZADO DE MEDICAMENTOS   |4|NEA - DONACION                  |56|0|0|HOSPITAL DE APOYO BAGUA                                                                             |REING DE MEDIC FARM D.U DEL HAB                                                                     |23/03/2020|3|MARZO                           |C|FDMDMN°36 |FDMDMN°36      |CON CONFORMIDAD                 |23/03/2020 16:48:51|FDMDMN°36                                         |23/03/2020 16:56:06|REING DE MEDIC FARM D.U DEL HAB                                                                                                                                                                                                                                                                             |B|58|PRODUCTOS FARMACÉUTICOS|51|AGENTES QUE AFECTAN EL AGUA Y LOS ELECTROL.:  SOL. CORRECT DE TRAST.HÍDRICOS, ELECTROL. Y AC. BAS.|0012|SODIO BICARBONATO_|0003|SODIO BICARBONATO 8.4 g/100 mL (8.4 %) INY 20 mL|112|UNIDAD|328|SIN MARCA                                                                                           |8|0,5725|4,58
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|440|GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS|1101|403|REGION AMAZONAS-HOSPITAL DE APOYO BAGUA|001|002|ALMACEN ESPECIALIZADO DE MEDICAMENTOS   |4|NEA - DONACION                  |56|0|0|HOSPITAL DE APOYO BAGUA                                                                             |REING DE MEDIC FARM D.U DEL HAB                                                                     |23/03/2020|3|MARZO                           |C|FDMDMN°36 |FDMDMN°36      |CON CONFORMIDAD                 |23/03/2020 16:48:51|FDMDMN°36                                         |23/03/2020 16:56:06|REING DE MEDIC FARM D.U DEL HAB                                                                                                                                                                                                                                                                             |B|49|ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)|57|MATERIAL MÉDICO|0014|BOLSAS COLECTORAS DE ORINA|0009|BOLSA COLECTORA DE ORINA X 100 mL|112|UNIDAD|328|SIN MARCA                                                                                           |1|0,28|0,28
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|440|GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS|1101|403|REGION AMAZONAS-HOSPITAL DE APOYO BAGUA|001|002|ALMACEN ESPECIALIZADO DE MEDICAMENTOS   |4|NEA - DONACION                  |56|0|0|HOSPITAL DE APOYO BAGUA                                                                             |REING DE MEDIC FARM D.U DEL HAB                                                                     |23/03/2020|3|MARZO                           |C|FDMDMN°36 |FDMDMN°36      |CON CONFORMIDAD                 |23/03/2020 16:48:51|FDMDMN°36                                         |23/03/2020 16:56:06|REING DE MEDIC FARM D.U DEL HAB                                                                                                                                                                                                                                                                             |B|49|ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)|57|MATERIAL MÉDICO|0035|JERINGAS DESCARTABLES|0055|JERINGA DESCARTABLE 20 mL CON AGUJA 21 G X 1 1/2 in|112|UNIDAD|328|SIN MARCA                                                                                           |6|0,31|1,86
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|440|GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS|1101|403|REGION AMAZONAS-HOSPITAL DE APOYO BAGUA|001|002|ALMACEN ESPECIALIZADO DE MEDICAMENTOS   |4|NEA - DONACION                  |56|0|0|HOSPITAL DE APOYO BAGUA                                                                             |REING DE MEDIC FARM D.U DEL HAB                                                                     |23/03/2020|3|MARZO                           |C|FDMDMN°36 |FDMDMN°36      |CON CONFORMIDAD                 |23/03/2020 16:48:51|FDMDMN°36                                         |23/03/2020 16:56:06|REING DE MEDIC FARM D.U DEL HAB                                                                                                                                                                                                                                                                             |B|49|ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)|57|MATERIAL MÉDICO|0048|SONDAS DE ASPIRACIÓN|0023|SONDA DE ASPIRACION ENDOTRAQUEAL Nº 8|112|UNIDAD|328|SIN MARCA                                                                                           |1|0,95|0,95
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|440|GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS|1101|403|REGION AMAZONAS-HOSPITAL DE APOYO BAGUA|001|002|ALMACEN ESPECIALIZADO DE MEDICAMENTOS   |4|NEA - DONACION                  |56|0|0|HOSPITAL DE APOYO BAGUA                                                                             |REING DE MEDIC FARM D.U DEL HAB                                                                     |23/03/2020|3|MARZO                           |C|FDMDMN°36 |FDMDMN°36      |CON CONFORMIDAD                 |23/03/2020 16:48:51|FDMDMN°36                                         |23/03/2020 16:56:06|REING DE MEDIC FARM D.U DEL HAB                                                                                                                                                                                                                                                                             |B|49|ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)|51|INSTRUMENTAL MÉDICO QUIRURGICO|0010|TERMÓMETRO DE USO MÉDICO|0001|TERMOMETRO CLINICO ORAL|112|UNIDAD|328|SIN MARCA                                                                                           |1|1,98|1,98
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|440|GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS|1101|403|REGION AMAZONAS-HOSPITAL DE APOYO BAGUA|001|002|ALMACEN ESPECIALIZADO DE MEDICAMENTOS   |4|NEA - DONACION                  |56|0|0|HOSPITAL DE APOYO BAGUA                                                                             |REING DE MEDIC FARM D.U DEL HAB                                                                     |23/03/2020|3|MARZO                           |C|FDMDMN°36 |FDMDMN°36      |CON CONFORMIDAD                 |23/03/2020 16:48:51|FDMDMN°36                                         |23/03/2020 16:56:06|REING DE MEDIC FARM D.U DEL HAB                                                                                                                                                                                                                                                                             |B|49|ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)|57|MATERIAL MÉDICO|0035|JERINGAS DESCARTABLES|0044|JERINGA DESCARTABLE 1 mL CON AGUJA 25 G X 5/8 in|112|UNIDAD|328|SIN MARCA                                                                                           |2|0,2|0,4
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|440|GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS|1101|403|REGION AMAZONAS-HOSPITAL DE APOYO BAGUA|001|002|ALMACEN ESPECIALIZADO DE MEDICAMENTOS   |4|NEA - DONACION                  |56|0|0|HOSPITAL DE APOYO BAGUA                                                                             |REING DE MEDIC FARM D.U DEL HAB                                                                     |23/03/2020|3|MARZO                           |C|FDMDMN°36 |FDMDMN°36      |CON CONFORMIDAD                 |23/03/2020 16:48:51|FDMDMN°36                                         |23/03/2020 16:56:06|REING DE MEDIC FARM D.U DEL HAB                                                                                                                                                                                                                                                                             |B|49|ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)|57|MATERIAL MÉDICO|0054|SONDAS VESICALES|0025|SONDA VESICAL 2 VIAS DESCARTABLE Nº 14|112|UNIDAD|328|SIN MARCA                                                                                           |1|1,88|1,88
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|440|GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS|1101|403|REGION AMAZONAS-HOSPITAL DE APOYO BAGUA|001|002|ALMACEN ESPECIALIZADO DE MEDICAMENTOS   |4|NEA - DONACION                  |57|0|0|HOSPITAL DE APOYO BAGUA                                                                             |REING DE MEDIC FARM C.E DEL HAB                                                                     |23/03/2020|3|MARZO                           |C|C.EN°07   |C.EN°07        |CON CONFORMIDAD                 |23/03/2020 16:58:05|C.EN°07                                           |23/03/2020 17:11:06|REING DE MEDIC FARM C.E DEL HAB                                                                                                                                                                                                                                                                             |B|58|PRODUCTOS FARMACÉUTICOS|52|VITAMINAS Y MINERALES EN GENERAL|0020|CALCIO CARBONATO.|0001|CALCIO CARBONATO 1.25 g (Equiv. a 500 mg de Ca) TAB|112|UNIDAD|328|SIN MARCA                                                                                           |20|0,04|0,8
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|440|GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS|1101|403|REGION AMAZONAS-HOSPITAL DE APOYO BAGUA|001|002|ALMACEN ESPECIALIZADO DE MEDICAMENTOS   |4|NEA - DONACION                  |57|0|0|HOSPITAL DE APOYO BAGUA                                                                             |REING DE MEDIC FARM C.E DEL HAB                                                                     |23/03/2020|3|MARZO                           |C|C.EN°07   |C.EN°07        |CON CONFORMIDAD                 |23/03/2020 16:58:05|C.EN°07                                           |23/03/2020 17:11:06|REING DE MEDIC FARM C.E DEL HAB                                                                                                                                                                                                                                                                             |B|58|PRODUCTOS FARMACÉUTICOS|19|MEDICAMENTOS ANTIINFECCIOSOS: ANTIPROTOZOARIOS MEDICAM CONTRA AMEBIASIS GIARDIASIS Y TRICHOMONIASIS|0004|METRONIDAZOL.|0002|METRONIDAZOL 500 mg TAB|112|UNIDAD|328|SIN MARCA                                                                                           |30|0,064667|1,94
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|440|GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS|1101|403|REGION AMAZONAS-HOSPITAL DE APOYO BAGUA|001|002|ALMACEN ESPECIALIZADO DE MEDICAMENTOS   |4|NEA - DONACION                  |57|0|0|HOSPITAL DE APOYO BAGUA                                                                             |REING DE MEDIC FARM C.E DEL HAB                                                                     |23/03/2020|3|MARZO                           |C|C.EN°07   |C.EN°07        |CON CONFORMIDAD                 |23/03/2020 16:58:05|C.EN°07                                           |23/03/2020 17:11:06|REING DE MEDIC FARM C.E DEL HAB                                                                                                                                                                                                                                                                             |B|58|PRODUCTOS FARMACÉUTICOS|49|MEDICAMENTOS PARA SIST.NERVIOSO CENTRAL:  SEDANTES, ANSIOLÍTICOS, ANTIDEPRESIVOS, HIPNÓTICOS Y OTROS|0032|FLUOXETINA.|0001|FLUOXETINA (COMO CLORHIDRATO) 20 mg TAB|112|UNIDAD|328|SIN MARCA                                                                                           |55|0,048727|2,68
