AnioEje,Region,TipoGobiernoAbv,TipoGobierno,SectorCod,Sector,PliegoCod,Pliego,SecuenciaEjecutoraCod,EjecutoraCod,Ejecutora,AlmacenCod,SecuenciaAlmacenCod,Almacen,TipoTransaccionCod,TipoTransaccion,MovimientoID,OrdenCompraID,ProveedorCodigo,Proveedor,ObservacionDonacion,MovimientoFecha,MovimientoMesCod,MovimientoMes,TipoUsoCodigo,GuiaRemisionCodigo,FacturaNumero,EstadoKardex,FechaRegistro,ConformidadIngresoDocumento,ConformidadIngresoFecha,IngresoGlosa,BienTipoCod,BienGrupoCod,BienGrupo,BienClaseCod,BienClase,BienFamiliaCod,BienFamilia,BienItemCod,BienItem,BienUnidaMedidaCod,BienUnidadMedida,BienMarcaCod,BienMarca,BienCantidad,BienPrecioUnitario,BienValorTotal
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1345,124,CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD,1,68,REFRIG - COVID-19-DONACION,4,NEA - DONACION,1,0,0,ROCHE FARMA PERU S.A,"F. 002-00000.375 G. T001-00004551, OFICIO Ndeg 166-2020-DM/MINSA",2020-05-04,5,MAYO,C,147,,CON CONFORMIDAD,2020-05-04,,2020-05-04,,B,58,PRODUCTOS FARMACEUTICOS,26,"AG. ANTITUMORALES:  AG. ALQUILIZANT, ANTIMETABOL., ANTIBIOT. ANTINEOPLAS,HORM. Y ANTIHORM. Y OTROS",113,TOCILIZUMAB,2,TOCILIZUMAB 20 mg/mL INY 10 mL,112,UNIDAD,5772,ACTEMRA X 1 /NEA 147-20,150.0,1634.15,245122.5
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,13,"ASEO, LIMPIEZA Y TOCADOR  :   REPUESTOS, ACCESORIOS, UTILES Y MATERIALES",92,TOCADOR Y COSMETOLOGIA: MATERIALES,10,JABONES PARA MANOS Y CUERPO,85,JABON DE TOCADOR LIQUIDO DE GLICERINA X 1 L,112,UNIDAD,647,AWARENESS TECHNOLOGY INC.,1230.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,13,"ASEO, LIMPIEZA Y TOCADOR  :   REPUESTOS, ACCESORIOS, UTILES Y MATERIALES",92,TOCADOR Y COSMETOLOGIA: MATERIALES,10,JABONES PARA MANOS Y CUERPO,86,JABON DE TOCADOR LIQUIDO DE GLICERINA X 1 gal,112,UNIDAD,1606,AVAL,240.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,13,"ASEO, LIMPIEZA Y TOCADOR  :   REPUESTOS, ACCESORIOS, UTILES Y MATERIALES",30,SOLUCIONES DE LIMPIEZA Y DESINFECCION,12,DESINFECTANTES LIMPIADORES AROMATICOS,59,DESINFECTANTE LIMPIADOR AROMATICO X 5 L,112,UNIDAD,421,SAPOLIO,500.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,7,AGUA DE MESA,97,AGUA DE MESA SIN GAS X 625 mL,112,UNIDAD,1607,LOA,1875.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,10,BEBIDAS HIDRATANTES,29,BEBIDA ENERGIZANTE X 500 mL APROX.,112,UNIDAD,1608,GENERADE TROPICAL,300.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,10,BEBIDAS HIDRATANTES,25,BEBIDA ENERGIZANTE X 300 mL ,112,UNIDAD,1609,ENERGY DRINK,150.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,6,NECTARES DE FRUTAS,44,NECTAR DE FRUTAS X 300 mL APROX.,112,UNIDAD,1610,FRUVI DURAZNO,120.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,6,NECTARES DE FRUTAS,44,NECTAR DE FRUTAS X 300 mL APROX.,112,UNIDAD,1611,FRUVI MANGO,120.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,7,AGUA DE MESA,97,AGUA DE MESA SIN GAS X 625 mL,112,UNIDAD,314,SAN LUIS,338.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,7,AGUA DE MESA,81,AGUA DE MESA SIN GAS X 2.5 L,112,UNIDAD,314,SAN LUIS,72.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,7,AGUA DE MESA,85,AGUA DE MESA SIN GAS X 600 mL,112,UNIDAD,1612,BENEDICTINO,270.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,6,NECTARES DE FRUTAS,46,NECTAR DE FRUTAS X 1  L,112,UNIDAD,1613,DURAZNO,222.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,6,NECTARES DE FRUTAS,80,NECTAR DE FRUTAS X 235  mL,112,UNIDAD,1613,DURAZNO,360.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,1,BEBIDAS GASEOSAS,144,BEBIDA GASEOSA X 1.5 L OSCURA,112,UNIDAD,458,COCA COLA,49.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,1,BEBIDAS GASEOSAS,143,BEBIDA GASEOSA X 1.5 L AMARILLA,112,UNIDAD,457,INCA KOLA,50.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,1,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-04-03,4,ABRIL,D,01-2020,0354-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 0354-2020,2020-04-03,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,11,BEBIDAS Y AFINES,10,BEBIDAS HIDRATANTES,3,BEBIDA HIDRATANTE X 500 mL,112,UNIDAD,1614,PW MULTISABOR,360.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,2,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-05-13,5,MAYO,D,02-2020,0848-2020,CON CONFORMIDAD,2020-05-13,PECOSA DE CONFORMIDAD Ndeg 0848-2020,2020-05-13,MINISTERIO DE SALUD,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,68,PAN Y PRODUCTOS AFINES,2,PANES,1,PAN BAGUETTE,112,UNIDAD,1468, SIN  MARCA,1425.0,1e-06,0.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,1686,146,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE,7,0,ALMACEN DE DONACIONES,4,NEA - DONACION,3,0,0,ADMINISTRACION CENTRAL - MINSA,OFICINA GENERAL DE ADMINISTRACION,2020-05-14,5,MAYO,D,03-2020,0858-2020,CON CONFORMIDAD,2020-05-14,PECOSA DE CONFORMIDAD Ndeg 3-2020,2020-05-14,MINISTERIO DE SALUD,B,79,"EQUIPO DE CAMPANA, ROPA DE CAMA, COLCHONES, FUNDAS Y SIMILARES",14,"TOLDOS , FUNDAS Y SIMILARES ",1,TOLDOS,172,TOLDO DE POLIESTER 3.00 m X 3.00 m X 3 m APROX.,112,UNIDAD,328,SIN MARCA,2.0,1e-06,0.0
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,2,0,0,MUNICIPALIDAD DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA-PCA,,2020-03-03,3,MARZO,C,02,02,CON CONFORMIDAD,2020-03-10,02,2020-03-03,PECOSA Ndeg 248 MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,54,LECHE Y DERIVADOS,5,LECHE EVAPORADA,42,LECHE EVAPORADA DESCREMADA X 400 g APROX.,112,UNIDAD,1177,SIN MARCA.,24.6,7.317073,180.0
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,2,0,0,MUNICIPALIDAD DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA-PCA,,2020-03-03,3,MARZO,C,02,02,CON CONFORMIDAD,2020-03-10,02,2020-03-03,PECOSA Ndeg 248 MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,14,CARNES EN GENERAL ,6,CARNES EN CONSERVA,12,ANCHOVETA EN GRATED EN ACEITE VEGETAL X 120 g,112,UNIDAD,1177,SIN MARCA.,10.2,13.705882,139.8
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,2,0,0,MUNICIPALIDAD DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA-PCA,,2020-03-03,3,MARZO,C,02,02,CON CONFORMIDAD,2020-03-10,02,2020-03-03,PECOSA Ndeg 248 MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,6,"ACEITES, AZUCAR, CEREALES, GRANOS Y HARINAS",3,GRANOS Y CEREALES,440,ARROZ SUPERIOR,128,KILOGRAMO,1185,SIN MARCA...,60.0,2.69,161.4
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,2,0,0,MUNICIPALIDAD DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA-PCA,,2020-03-03,3,MARZO,C,02,02,CON CONFORMIDAD,2020-03-10,02,2020-03-03,PECOSA Ndeg 248 MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,6,"ACEITES, AZUCAR, CEREALES, GRANOS Y HARINAS",3,GRANOS Y CEREALES,173,MAIZ BLANCO,128,KILOGRAMO,1177,SIN MARCA.,20.0,6.5,130.0
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,2,0,0,MUNICIPALIDAD DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA-PCA,,2020-03-03,3,MARZO,C,02,02,CON CONFORMIDAD,2020-03-10,02,2020-03-03,PECOSA Ndeg 248 MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,6,"ACEITES, AZUCAR, CEREALES, GRANOS Y HARINAS",3,GRANOS Y CEREALES,71,QUINUA,128,KILOGRAMO,328,SIN MARCA,8.0,7.0,56.0
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,2,0,0,MUNICIPALIDAD DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA-PCA,,2020-03-03,3,MARZO,C,02,02,CON CONFORMIDAD,2020-03-10,02,2020-03-03,PECOSA Ndeg 248 MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,96,"VERDURAS, FRUTOS, TUBERCULOS, HONGOS Y SIMILARES",7,LEGUMBRES,145,LENTEJA CALIDAD 1 - EXTRA,128,KILOGRAMO,328,SIN MARCA,20.0,5.32,106.4
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,2,0,0,MUNICIPALIDAD DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA-PCA,,2020-03-03,3,MARZO,C,02,02,CON CONFORMIDAD,2020-03-10,02,2020-03-03,PECOSA Ndeg 248 MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,96,"VERDURAS, FRUTOS, TUBERCULOS, HONGOS Y SIMILARES",2,TUBERCULOS Y RAICES,116,PAPA SECA,128,KILOGRAMO,328,SIN MARCA,16.0,6.5,104.0
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,2,0,0,MUNICIPALIDAD DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA-PCA,,2020-03-03,3,MARZO,C,02,02,CON CONFORMIDAD,2020-03-10,02,2020-03-03,PECOSA Ndeg 248 MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,6,"ACEITES, AZUCAR, CEREALES, GRANOS Y HARINAS",1,ACEITES COMESTIBLES Y SIMILARES,54,ACEITE VEGETAL COMESTIBLE,349,LITRO,328,SIN MARCA,16.0,7.2225,115.56
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,2,0,0,MUNICIPALIDAD DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA-PCA,,2020-03-03,3,MARZO,C,02,02,CON CONFORMIDAD,2020-03-10,02,2020-03-03,PECOSA Ndeg 248 MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,6,"ACEITES, AZUCAR, CEREALES, GRANOS Y HARINAS",5,AZUCAR,48,AZUCAR RUBIA DOMESTICA,128,KILOGRAMO,328,SIN MARCA,20.0,2.8,56.0
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,3,0,0,MUNI.PROV. DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,,2020-03-03,3,MARZO,C,03,03,CON CONFORMIDAD,2020-03-11,03,2020-03-03,PECOSA Ndeg 248MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,54,LECHE Y DERIVADOS,5,LECHE EVAPORADA,42,LECHE EVAPORADA DESCREMADA X 400 g APROX.,112,UNIDAD,972,.SIN MARCA,24.6,7.317073,180.0
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,3,0,0,MUNI.PROV. DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,,2020-03-03,3,MARZO,C,03,03,CON CONFORMIDAD,2020-03-11,03,2020-03-03,PECOSA Ndeg 248MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,14,CARNES EN GENERAL ,6,CARNES EN CONSERVA,12,ANCHOVETA EN GRATED EN ACEITE VEGETAL X 120 g,112,UNIDAD,1184,SIN MARCA..,10.2,13.705882,139.8
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,3,0,0,MUNI.PROV. DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,,2020-03-03,3,MARZO,C,03,03,CON CONFORMIDAD,2020-03-11,03,2020-03-03,PECOSA Ndeg 248MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,6,"ACEITES, AZUCAR, CEREALES, GRANOS Y HARINAS",3,GRANOS Y CEREALES,440,ARROZ SUPERIOR,128,KILOGRAMO,1177,SIN MARCA.,60.0,2.69,161.4
2020,ICA,R,GOBIERNO REGIONAL,99,GOBIERNOS REGIONALES,449,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,1195,404,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO,1,4,ALMACEN DONACIONES,4,NEA - DONACION,3,0,0,MUNI.PROV. DE PISCO PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,,2020-03-03,3,MARZO,C,03,03,CON CONFORMIDAD,2020-03-11,03,2020-03-03,PECOSA Ndeg 248MUNICIPALIDAD PROVINCIAL DE PISCOPROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA,B,9,ALIMENTOS Y BEBIDAS PARA PERSONAS,6,"ACEITES, AZUCAR, CEREALES, GRANOS Y HARINAS",3,GRANOS Y CEREALES,173,MAIZ BLANCO,128,KILOGRAMO,1185,SIN MARCA...,20.0,6.5,130.0
